Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
286395.146012698708	00000.000000000000	00000.014403576641	
286395.146012698708	00000.000000000000	00000.000008655978	
286395.146012698708	00000.000000000000	00000.000059095480	
286395.146012698708	00000.000000000000	00000.001012568419	
286395.146012698708	00000.000000000000	00000.000368807046	
286395.146012698708	00000.000000000000	00000.005225820877	
286395.146012698708	00000.000000000000	00000.005882190385	
286395.146012698708	00000.000000000000	00000.000115654179	
286395.146012698708	00000.000000000000	00000.000076478751	
286395.146012698708	00000.000000000000	00000.000003621061	
286395.146012698708	00000.000000000000	00000.001113796164	
286395.146012698708	00000.000001916102	00000.015675963474	
286395.146012698708	00000.000000000000	00000.000086806083	
286395.146012698708	00000.000000000000	00000.000238968398	
286395.146012698708	00000.000000000000	00000.000007459793	
286395.146012698708	00000.000000000000	00000.000214378607	
46510703.494864881039	00010.160758087943	00000.368008676457	
46510703.494864881039	00000.000011058951	00000.012412357893	
46510703.494864881039	00000.000010396135	00000.011206158837	
46510703.494864881039	00000.000000000008	00000.004392106136	
46510703.494864881039	00009.525012801440	00000.474160850202	
46510703.494864881039	00000.426214584914	00000.057835260887	
46510703.494864881039	00000.000011562067	00000.017144009411	
46510703.494864881039	00000.000016248930	00000.011246506071	
46510703.494864881039	00000.000000106500	00000.037528400027	
46510703.494864881039	00000.000005144111	00000.025911621895	
46510703.494864881039	00000.000000000000	00000.000280576501	
46510703.494864881039	00012.360533065805	00001.183370284718	
46510703.494864881039	00000.000007770791	00000.000077655905	
46510703.494864881039	00000.000184286834	00000.026736689798	
46510703.494864881039	00000.000008771066	00000.016434808632	
46510703.494864881039	00000.000000000000	00000.000726673176	
46510703.494864881039	00000.000000000000	00000.006544869518	
46510703.494864881039	00000.000700798330	00000.046235816917	
46510703.494864881039	00000.000000000000	00000.007624455089	
46510703.494864881039	00000.000000000000	00000.000560218312	
46510703.494864881039	00000.009140883882	00000.270295586896	
