Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
1177058.284090245375	00000.000965335134	00000.014243765628	
1177058.284090245375	00000.000003045237	00000.001496869441	
1177058.284090245375	00000.000000000000	00000.000048990183	
1177058.284090245375	00000.000002695596	00000.015699410930	
1177058.284090245375	00000.000006440025	00000.001649369030	
1177058.284090245375	00000.000000000004	00000.004078057823	
1177058.284090245375	00000.000000000008	00000.001226005506	
1177058.284090245375	00000.366154153346	00001.527250620575	
1177058.284090245375	00000.004388143708	00000.006674317919	
1177058.284090245375	00000.000000000000	00000.002950570846	
487440.177195480384	00000.038282477773	00000.131590899993	
487440.177195480384	00000.000048436362	00000.055700694749	
487440.177195480384	00000.000022588588	00000.001992092519	
487440.177195480384	00000.000000007704	00000.001545778547	
487440.177195480384	00000.000000000000	00000.000009995314	
487440.177195480384	00000.000228272580	00000.020396993119	
487440.177195480384	00000.000035338578	00000.140380608322	
487440.177195480384	00000.000042319327	00000.118702569641	
487440.177195480384	00000.000000004936	00000.000696123719	
487440.177195480384	00000.000000000000	00000.000317784124	
487440.177195480384	00000.000000000000	00000.000064995491	
487440.177195480384	00000.000000000000	00000.000047082389	
487440.177195480384	00000.000000025780	00000.006044812280	
487440.177195480384	00000.000000000000	00000.000002635196	
487440.177195480384	00000.000000000000	00000.000041488313	
487440.177195480384	00000.003283680111	00000.006540569439	
487440.177195480384	00000.001531167207	00000.124842974591	
487440.177195480384	00000.000000000077	00000.000405402916	
487440.177195480384	00000.000000000000	00000.000283882894	
487440.177195480384	00000.000000000000	00000.000267758167	
487440.177195480384	00000.000000000000	00000.000013723353	
487440.177195480384	00000.000000000000	00000.000034561240	
487440.177195480384	00000.001346903078	00000.135475830538	
487440.177195480384	00000.000000000000	00000.000002672490	
487440.177195480384	00000.000000000000	00000.000021410271	
773185.312608107110	00000.000000000028	00000.005341144871	
773185.312608107110	00000.000000000000	00000.000008531508	
773185.312608107110	00000.000069389330	00000.021136251803	
773185.312608107110	00000.000000000240	00000.001362739177	
773185.312608107110	00000.000000000022	00000.003371734770	
773185.312608107110	00000.000000000000	00000.000397176649	
773185.312608107110	00002.972687734141	00000.805824189588	
773185.312608107110	00000.000000000000	00000.000194725892	
773185.312608107110	00000.000720284576	00000.151977318586	
773185.312608107110	00000.000000106661	00000.001881597669	
773185.312608107110	00000.000000000000	00000.000088826365	
773185.312608107110	00000.000000000000	00000.000018472395	
773185.312608107110	00000.000000000038	00000.000370738094	
773185.312608107110	00000.000000000000	00000.003311086126	
773185.312608107110	00000.000000000000	00000.000043275816	
